	PRJEB41560	PRJNA182108	PRJNA419791	PRJNA427493	PRJNA549834	PRJNA590281	PRJNA590595	PRJNA598295	PRJNA628529	PRJNA684430	PRJNA776107	PRJNA854329	PRJNA882367	PRJNA885747	PRJNA937025	PRJNA975299	count
2050	False	True	True	True	True	True	False	False	True	True	True	True	False	False	False	False	1
2051	False	True	True	True	True	True	False	False	True	True	True	True	False	False	True	False	1
2052	False	True	True	True	True	True	False	False	True	True	True	True	True	True	True	False	1
2053	False	True	True	True	True	True	False	True	False	True	False	True	True	True	False	False	1
2054	False	True	True	True	True	True	False	True	False	True	True	True	True	False	True	True	1
2055	False	True	True	True	True	True	False	True	True	True	False	True	False	True	True	False	1
2056	False	True	True	True	True	True	False	True	True	True	False	True	False	True	True	True	1
2057	False	True	True	True	True	True	False	True	True	True	True	False	False	True	False	False	1
2058	False	True	True	True	True	True	False	True	True	True	True	False	True	False	True	False	1
2059	False	True	True	True	True	True	False	True	True	True	True	True	False	False	True	False	1
2060	False	True	True	True	True	True	False	True	True	True	True	True	False	True	True	False	1
2061	False	True	True	True	True	True	False	True	True	True	True	True	True	False	True	False	1
2062	False	True	True	True	True	True	False	True	True	True	True	True	True	True	False	False	2
2063	False	True	True	True	True	True	False	True	True	True	True	True	True	True	False	True	1
2064	False	True	True	True	True	True	False	True	True	True	True	True	True	True	True	False	2
2065	False	True	True	True	True	True	True	False	False	True	False	False	False	False	False	False	1
2066	False	True	True	True	True	True	True	False	False	True	False	True	False	False	False	False	1
2067	False	True	True	True	True	True	True	False	False	True	False	True	False	True	True	False	1
2068	False	True	True	True	True	True	True	False	False	True	False	True	True	True	True	False	1
2069	False	True	True	True	True	True	True	False	False	True	True	True	False	False	True	False	1
2070	False	True	True	True	True	True	True	False	False	True	True	True	False	True	False	True	1
2071	False	True	True	True	True	True	True	False	False	True	True	True	False	True	True	False	1
2072	False	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	1
2073	False	True	True	True	True	True	True	False	True	True	False	False	False	False	False	False	1
2074	False	True	True	True	True	True	True	False	True	True	False	False	False	False	True	False	1
2075	False	True	True	True	True	True	True	False	True	True	False	True	False	False	False	True	1
2076	False	True	True	True	True	True	True	False	True	True	False	True	False	False	True	False	2
2077	False	True	True	True	True	True	True	False	True	True	False	True	False	True	True	False	4
2078	False	True	True	True	True	True	True	False	True	True	False	True	True	True	True	False	3
2079	False	True	True	True	True	True	True	False	True	True	True	False	False	False	False	False	3
2080	False	True	True	True	True	True	True	False	True	True	True	False	False	False	True	False	2
2081	False	True	True	True	True	True	True	False	True	True	True	False	False	True	False	False	1
2082	False	True	True	True	True	True	True	False	True	True	True	False	False	True	True	False	1
2083	False	True	True	True	True	True	True	False	True	True	True	False	True	False	True	False	1
2084	False	True	True	True	True	True	True	False	True	True	True	False	True	True	False	False	1
2085	False	True	True	True	True	True	True	False	True	True	True	False	True	True	False	True	1
2086	False	True	True	True	True	True	True	False	True	True	True	False	True	True	True	False	4
2087	False	True	True	True	True	True	True	False	True	True	True	True	False	False	False	False	2
2088	False	True	True	True	True	True	True	False	True	True	True	True	False	False	True	False	8
2089	False	True	True	True	True	True	True	False	True	True	True	True	False	False	True	True	2
2090	False	True	True	True	True	True	True	False	True	True	True	True	False	True	False	False	1
2091	False	True	True	True	True	True	True	False	True	True	True	True	False	True	True	False	4
2092	False	True	True	True	True	True	True	False	True	True	True	True	False	True	True	True	6
2093	False	True	True	True	True	True	True	False	True	True	True	True	True	False	False	False	3
2094	False	True	True	True	True	True	True	False	True	True	True	True	True	False	False	True	1
2095	False	True	True	True	True	True	True	False	True	True	True	True	True	False	True	False	7
2096	False	True	True	True	True	True	True	False	True	True	True	True	True	True	False	False	4
2097	False	True	True	True	True	True	True	False	True	True	True	True	True	True	False	True	1
2098	False	True	True	True	True	True	True	False	True	True	True	True	True	True	True	False	14
2099	False	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	7
2100	False	True	True	True	True	True	True	True	False	True	False	True	False	True	True	False	1
2101	False	True	True	True	True	True	True	True	False	True	True	False	True	True	False	True	1
2102	False	True	True	True	True	True	True	True	False	True	True	True	False	True	True	False	1
2103	False	True	True	True	True	True	True	True	True	True	False	False	False	False	False	False	1
2104	False	True	True	True	True	True	True	True	True	True	False	False	False	False	True	False	1
2105	False	True	True	True	True	True	True	True	True	True	False	False	True	True	False	False	1
2106	False	True	True	True	True	True	True	True	True	True	False	True	False	True	False	False	2
2107	False	True	True	True	True	True	True	True	True	True	False	True	False	True	True	False	1
2108	False	True	True	True	True	True	True	True	True	True	False	True	True	False	True	False	2
2109	False	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	3
2110	False	True	True	True	True	True	True	True	True	True	True	False	False	False	False	False	1
2111	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False	False	1
2112	False	True	True	True	True	True	True	True	True	True	True	False	False	True	True	False	1
2113	False	True	True	True	True	True	True	True	True	True	True	False	True	True	False	False	1
2114	False	True	True	True	True	True	True	True	True	True	True	False	True	True	True	False	1
2115	False	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	2
2116	False	True	True	True	True	True	True	True	True	True	True	True	False	False	True	False	2
2117	False	True	True	True	True	True	True	True	True	True	True	True	False	True	False	False	2
2118	False	True	True	True	True	True	True	True	True	True	True	True	False	True	False	True	1
2119	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	False	9
2120	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	3
2121	False	True	True	True	True	True	True	True	True	True	True	True	True	False	False	False	1
2122	False	True	True	True	True	True	True	True	True	True	True	True	True	False	True	False	5
2123	False	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	7
2124	False	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	2
2125	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	27
2126	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	26
2127	True	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	1
2128	True	False	False	False	False	False	False	True	True	False	True	True	True	True	False	False	1
2129	True	False	False	False	False	False	True	False	False	False	True	True	False	True	False	True	1
2130	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	True	1
2131	True	False	False	False	False	True	False	False	False	False	True	False	False	True	True	False	1
2132	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	2
2133	True	False	False	False	False	True	True	False	True	False	False	False	False	True	False	False	1
2134	True	False	False	False	False	True	True	False	True	False	False	False	False	True	False	True	1
2135	True	False	False	False	False	True	True	False	True	False	False	True	False	False	True	False	1
2136	True	False	False	False	False	True	True	True	True	False	False	False	False	True	True	False	1
2137	True	False	False	False	True	False	True	False	False	True	False	True	True	False	True	False	1
2138	True	False	False	False	True	True	False	False	True	True	True	True	True	False	True	False	1
2139	True	False	False	True	False	False	True	False	False	False	False	True	False	False	True	True	1
2140	True	False	False	True	False	True	False	False	False	False	True	False	True	True	True	False	1
2141	True	False	False	True	False	True	False	True	False	False	False	False	True	False	False	False	1
2142	True	False	False	True	False	True	True	False	True	False	False	True	True	False	True	False	1
2143	True	False	False	True	False	True	True	False	True	False	True	True	False	True	True	True	1
2144	True	False	False	True	True	True	True	False	True	True	True	True	False	True	True	False	1
2145	True	False	True	False	False	True	True	False	False	False	True	False	False	False	False	False	1
2146	True	False	True	False	True	False	True	False	True	True	False	False	True	False	True	False	1
2147	True	False	True	True	False	False	True	False	False	False	False	True	False	False	True	False	1
